selected,selection_key,method,scenario,experiment_id,eval_name,repeat,episode_id,line_no,result,win,score,terminal_hp_margin,final_hp_delta,final_hp_my,final_hp_enemy,final_game_loop,frame_count,state_seq_len,unique_state_count,ood_frames,ood_ratio,mechanism_changed_frames,mechanism_changed_ratio,switch_frames,tuning_frames,tuning_ratio,gate_frames,gate_ratio,gate_A_mean,gate_A_max,gate_A_positive_ratio,gate_A_pass_ratio,gate_C_mean,gate_C_max,gate_C_pass_ratio,gate_v_mean,gate_v_max,gate_v_support_mean,gate_v_support_max,gate_supported_frames,gate_supported_ratio,gate_validated_frames,gate_validated_ratio,gate_joint_pass_ratio,gate_changed_ratio,gate_mean_evidence_score,gate_peak_evidence_score,gate_mean_gate_pass_score,gate_peak_gate_pass_score,gate_mean_rectification_score,gate_peak_rectification_score,gate_mean_support_score,gate_peak_support_score,avg_decision_ms,first_state_key,last_state_key,eval_dir,batch_tag,score_numeric,score_bin,etg_subset_mean_score,etg_subset_std_score,counterpart_rule,synergy_selected_mean_score,synergy_selected_median_score,synergy_selected_std_score,target_mean_score,target_median_score,counterpart_rank
False,repeat_001::ep_44::line_44,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,44,44,Win,True,24.0,24.0,3.0,24.0,0.0,7146,17,17,16,1,0.0588235294117647,0,0.0,0,6,0.3529411764705882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704500000009583,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,51
False,repeat_001::ep_65::line_65,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,65,65,Win,True,24.0,24.0,3.0,24.0,0.0,10688,19,19,14,3,0.1578947368421052,0,0.0,0,4,0.2105263157894736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178999999991049,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,52
False,repeat_001::ep_75::line_75,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,75,75,Win,True,24.0,24.0,3.0,24.0,0.0,12268,18,18,15,4,0.2222222222222222,0,0.0,0,3,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094666666666948,0,1727,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,53
False,repeat_001::ep_77::line_77,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,77,77,Win,True,24.0,24.0,3.0,24.0,0.0,12562,17,17,16,4,0.2352941176470588,0,0.0,0,7,0.4117647058823529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2041142857146992,0,1727,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,54
False,repeat_001::ep_88::line_88,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,88,88,Win,True,24.0,24.0,3.0,24.0,0.0,14394,19,19,16,2,0.1052631578947368,0,0.0,0,3,0.1578947368421052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381333333332236,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,55
False,repeat_001::ep_94::line_94,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,94,94,Win,True,24.0,24.0,3.0,24.0,0.0,15386,17,17,14,3,0.1764705882352941,0,0.0,0,7,0.4117647058823529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899000000005409,0,1727,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,56
False,repeat_001::ep_168::line_168,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,168,168,Win,True,24.0,24.0,-3.0,24.0,0.0,27484,18,18,16,1,0.0555555555555555,0,0.0,0,5,0.2777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957000000004427,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,57
False,repeat_001::ep_184::line_184,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,184,184,Win,True,24.0,24.0,3.0,24.0,0.0,30096,19,19,16,2,0.1052631578947368,0,0.0,0,3,0.1578947368421052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2036999999977714,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,58
False,repeat_001::ep_238::line_238,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,238,238,Win,True,24.0,24.0,-3.0,24.0,0.0,38974,18,18,15,2,0.1111111111111111,0,0.0,0,5,0.2777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821400000044605,0,622,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,4,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,59
False,repeat_001::ep_288::line_288,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,288,288,Win,True,24.0,24.0,6.0,24.0,0.0,47224,16,16,16,1,0.0625,0,0.0,0,7,0.4375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073285714305127,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,24.0,5,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,60
False,repeat_001::ep_7::line_7,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,7,7,Win,True,21.0,21.0,-3.0,21.0,0.0,1242,19,19,17,3,0.1578947368421052,0,0.0,0,6,0.3157894736842105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034999999999381,0,1418,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,21.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,61
False,repeat_001::ep_39::line_39,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,39,39,Win,True,18.0,18.0,3.0,18.0,0.0,6386,18,18,17,5,0.2777777777777778,0,0.0,0,4,0.2222222222222222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217000000008795,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,62
False,repeat_001::ep_40::line_40,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,40,40,Win,True,18.0,18.0,3.0,18.0,0.0,6548,17,17,16,0,0.0,0,0.0,0,7,0.4117647058823529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1870142857143264,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,63
False,repeat_001::ep_105::line_105,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,105,105,Win,True,18.0,18.0,3.0,18.0,0.0,17238,19,19,16,2,0.1052631578947368,0,0.0,0,4,0.2105263157894736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1887249999992235,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,64
False,repeat_001::ep_123::line_123,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,123,123,Win,True,18.0,18.0,-3.0,18.0,0.0,20144,19,19,15,2,0.1052631578947368,0,0.0,0,3,0.1578947368421052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22889999999857,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,65
False,repeat_001::ep_141::line_141,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,141,141,Win,True,18.0,18.0,3.0,18.0,0.0,23030,18,18,17,2,0.1111111111111111,0,0.0,0,4,0.2222222222222222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145000000020047,0,622,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,66
False,repeat_001::ep_153::line_153,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,153,153,Win,True,18.0,18.0,3.0,18.0,0.0,25054,18,18,14,2,0.1111111111111111,0,0.0,0,3,0.1666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2136666666672226,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,67
False,repeat_001::ep_179::line_179,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,179,179,Win,True,18.0,18.0,-3.0,18.0,0.0,29256,19,19,17,2,0.1052631578947368,0,0.0,0,4,0.2105263157894736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544500000016825,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,68
False,repeat_001::ep_199::line_199,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,199,199,Win,True,18.0,18.0,-3.0,18.0,0.0,32456,19,19,17,1,0.0526315789473684,0,0.0,0,5,0.2631578947368421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795600000036756,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,69
False,repeat_001::ep_255::line_255,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,255,255,Win,True,18.0,18.0,3.0,18.0,0.0,41748,18,18,16,2,0.1111111111111111,0,0.0,0,4,0.2222222222222222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078999999994835,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,18.0,3,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,70
False,repeat_001::ep_6::line_6,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,6,6,Win,True,15.0,15.0,0.0,15.0,0.0,1060,18,18,16,1,0.0555555555555555,0,0.0,0,8,0.4444444444444444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387249999999952,0,65,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,15.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,71
False,repeat_001::ep_55::line_55,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,55,55,Win,True,15.0,15.0,-3.0,15.0,0.0,8978,18,18,17,4,0.2222222222222222,0,0.0,0,7,0.3888888888888889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124428571426457,0,65,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,15.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,72
False,repeat_001::ep_48::line_48,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,48,48,Win,True,12.0,12.0,3.0,12.0,0.0,7814,19,19,17,1,0.0526315789473684,0,0.0,0,5,0.2631578947368421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188139999998782,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,12.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,73
False,repeat_001::ep_70::line_70,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,70,70,Win,True,12.0,12.0,3.0,12.0,0.0,11508,20,20,18,4,0.2,0,0.0,0,9,0.45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829444444451964,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,12.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,74
False,repeat_001::ep_197::line_197,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,197,197,Win,True,12.0,12.0,3.0,12.0,0.0,32142,17,17,14,2,0.1176470588235294,0,0.0,0,9,0.5294117647058824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043333333329794,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,12.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,75
False,repeat_001::ep_231::line_231,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,231,231,Win,True,12.0,12.0,3.0,12.0,0.0,37790,19,19,18,2,0.1052631578947368,0,0.0,0,4,0.2105263157894736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837500000012483,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,12.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,76
False,repeat_001::ep_266::line_266,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,266,266,Win,True,12.0,12.0,-3.0,12.0,0.0,43640,19,19,17,2,0.1052631578947368,0,0.0,0,4,0.2105263157894736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924500000036744,0,40,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,12.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,77
False,repeat_001::ep_242::line_242,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,242,242,Win,True,9.0,9.0,3.0,9.0,0.0,39672,21,21,18,3,0.1428571428571428,0,0.0,0,3,0.1428571428571428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2202999999999141,0,65,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,9.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,78
False,repeat_001::ep_15::line_15,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,15,15,Win,True,3.0,3.0,-3.0,3.0,0.0,2598,19,19,18,3,0.1578947368421052,0,0.0,0,5,0.2631578947368421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230400000001964,0,65,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,3.0,1,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,79
False,repeat_001::ep_86::line_86,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,86,86,Win,True,3.0,3.0,3.0,3.0,0.0,14040,20,20,18,3,0.15,0,0.0,0,3,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233000000006294,0,65,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,3.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,80
False,repeat_001::ep_96::line_96,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,96,96,Win,True,3.0,3.0,3.0,3.0,0.0,15770,25,25,19,1,0.04,0,0.0,0,5,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2045399999985875,0,65,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,3.0,2,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,81
False,repeat_001::ep_84::line_84,ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,84,84,Loss,False,-3.0,-3.0,-3.0,0.0,3.0,13706,21,21,17,3,0.1428571428571428,0,0.0,0,4,0.1904761904761904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228500000001076,0,14,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce1m_etg_run_0071\final_eval\eval_run_0071_web_batch_20260622_141137,web_batch_20260622_141137,-3.0,1,23.43,23.812506263420797,original_final_eval_subset_lower_mean_high_variation,42.3,42.0,8.670744961179409,39.8,40.0,82
