(10, 49)	323	-1.5
(7, 25)	324	-3.0
(8, 6)	325	-6
(2, 68)	326	-3
(2, 69)	327	0.0
(2, 70)	328	-15
(15, 28)	329	-30
(4, 36)	330	-42.75
(4, 37)	331	-54.0
(1, 54)	332	10.319091796875
(2, 24)	333	-3
(2, 72)	334	-6.0
(6, 79)	335	-6.375
(2, 60)	336	-15.0
(2, 73)	337	-15.0
(6, 52)	338	-14.625
(10, 51)	339	-36.0
(1, 22)	340	-4.437342591868191e-31
(1, 31)	341	3.984375
(1, 55)	342	0
(9, 15)	343	8.25
(18, 20)	344	-6.0
(18, 21)	345	15.360281238227893
(10, 28)	346	19.898995993128686
(7, 19)	347	-3.3462881936586206
(13, 6)	348	33.49675142628257
(2, 74)	349	0.0
(2, 75)	350	-11.25
(6, 81)	351	-10.5692138671875
(6, 82)	352	-25.5
(1, 56)	353	0.0
(2, 67)	354	-3
(6, 36)	355	-19.875
(2, 78)	356	-8.25
(3, 83)	357	6.4453125
(10, 53)	358	9.234375
(2, 79)	359	3.0
(11, 16)	360	35.89946928339844
(23, 1)	361	-24
(18, 23)	362	-9
(10, 54)	363	-1.5
(1, 57)	364	3.0
(2, 80)	365	-15
(2, 40)	366	-21
(4, 20)	367	-42
(4, 22)	368	-54.0
(4, 38)	369	-57.0
(5, 8)	370	-63
(2, 23)	371	-3.75
(2, 25)	372	-15.0
(6, 28)	373	-9.4013671875
(6, 84)	374	-22.5
(10, 55)	375	-18.0
(2, 81)	376	-21.0
(2, 55)	377	-39
(6, 38)	378	-15.2255859375
(10, 31)	379	-36.0
(9, 8)	380	10.151918015449619
(9, 17)	381	1.4882011385607257
(3, 25)	382	-10.402858237360785
(1, 29)	383	9.75
(3, 84)	384	0
(6, 24)	385	-15.75
(9, 19)	386	9.0
(9, 9)	387	15.75
(10, 56)	388	9.75
(9, 20)	389	16.5
(9, 18)	390	9.0
(3, 90)	391	6.13916015625
(18, 10)	392	9.00134229020853
(10, 39)	393	9.864600874275043
(1, 58)	394	24
(3, 37)	395	-3.0
(9, 10)	396	5.845518918964732
(3, 92)	397	7.125
(18, 26)	398	-6.0
(18, 27)	399	3
(9, 21)	400	9.0
(3, 91)	401	10.836181640625
(6, 87)	402	-6.0
(6, 86)	403	11.25
(11, 20)	404	9.0
(11, 18)	405	52.27180245732187
(9, 11)	406	9.375000000000682
(3, 24)	407	10.032715794300627
(18, 9)	408	19.792901161422833
(18, 16)	409	14.765624992011446
(11, 8)	410	15.351021485958965
(11, 21)	411	24.979058597603427
(11, 22)	412	54.56192641431919
(9, 6)	413	9.0
(10, 21)	414	22.11813836036804
(10, 23)	415	29.202402438977188
(11, 23)	416	23.5078125
(11, 24)	417	28.6961053757318
(18, 29)	418	26.999993202276485
(11, 25)	419	56.82783503689609
(19, 2)	420	37.457297745585905
(18, 30)	421	23.091605251070348
(18, 31)	422	32.99771223732387
(10, 59)	423	38.1123046875
(11, 28)	424	40.61737175957556
(12, 5)	425	53.77515837164892
(11, 26)	426	40.5
(11, 27)	427	56.99999998882413
(11, 29)	428	44.613679921719836
(12, 4)	429	61.81555407699963
(18, 22)	430	3.7290802001953125
(18, 14)	431	2.1348029433646643
(18, 32)	432	18.19128931332831
(9, 1)	433	0.7499248931926126
(10, 60)	434	6.0
(3, 96)	435	-7.125
(18, 33)	436	18.984770718031093
(3, 87)	437	15.612996569893085
(18, 15)	438	13.671047363430262
(18, 28)	439	23.395520926470276
(20, 3)	440	31.137093947734684
(11, 30)	441	21.00146484375
(3, 95)	442	11.009963102638721
(18, 34)	443	20.94811204005959
(20, 4)	444	27.985326524513155
(10, 62)	445	8.380728492240447
(13, 7)	446	-0.0760309720670465
(3, 94)	447	24.0197511613369
(9, 22)	448	-15
(9, 23)	449	4.6875
(9, 24)	450	4.5
(10, 63)	451	4.870163440704346
(1, 27)	452	10.5
(18, 25)	453	-11.8125
(18, 37)	454	-9.0
(1, 59)	455	2.25
(9, 26)	456	-3
(9, 27)	457	-3
(3, 98)	458	11.929528631148228
(3, 99)	459	14.246337890625
(6, 89)	460	-4.875
(3, 100)	461	20.4521484375
(18, 39)	462	14.53125
