(4, 21)	445	-60.0
(2, 90)	446	-24
(13, 40)	447	9.377935505592344
(2, 95)	448	11.199611078733536
(2, 96)	449	-2.073486328125
(6, 48)	450	22.12718329197812
(1, 107)	451	-9.0
(9, 57)	452	-21
(2, 113)	453	-22.875
(2, 81)	454	-6.564388813489316
(6, 57)	455	-13.433642864227295
(6, 60)	456	5.25
(13, 44)	457	-1.125
(2, 10)	458	1.4999995192629285
(2, 12)	459	-16.5
(3, 60)	460	0
(2, 98)	461	-21.8408203125
(14, 59)	462	-33.9404296875
(13, 4)	463	1.3601074777557187
(3, 62)	464	1.0266244748483384
(1, 108)	465	-18.9609375
(14, 60)	466	-36.0
(3, 63)	467	-24.72418212890625
(3, 64)	468	-36.93775624036789
(4, 17)	469	-37.73162841796875
(13, 46)	470	-7.5
(2, 16)	471	-3.0849518182103353
(14, 61)	472	-3.0
(14, 62)	473	-12.0
(1, 109)	474	-4.828125
(9, 58)	475	-18.375
(9, 59)	476	-27.0
(9, 60)	477	-33
(14, 63)	478	-39.0
(14, 64)	479	-51.0
(1, 110)	480	-24.515625
(1, 111)	481	-5.25
(1, 112)	482	-30.0
(17, 2)	483	-30
(17, 23)	484	-30
(6, 63)	485	1.0716897756316488
(6, 47)	486	16.88594281780682
(6, 61)	487	7.450836181640625
(3, 65)	488	6.0
(3, 57)	489	11.906249772062434
(4, 12)	490	-21
(2, 117)	491	-22.5
(14, 65)	492	-34.546875
(6, 64)	493	3.5142717361450195
(2, 118)	494	-6
(2, 85)	495	-0.75
(2, 86)	496	-24.0
(2, 43)	497	-6
(15, 28)	498	-6
(15, 19)	499	-30
(16, 11)	500	-39
(13, 47)	501	5.90943728863976
(2, 116)	502	-0.0762061852825005
(6, 50)	503	-1.5
(1, 118)	504	-6.0
(1, 119)	505	-23.4375
(1, 120)	506	-31.03125
(6, 42)	507	-2.5886830024046787
(19, 2)	508	51.58709215938234
(2, 120)	509	-14.25
(14, 67)	510	-13.5
(3, 69)	511	15.437470795125165
(3, 70)	512	6
(2, 121)	513	-27.0
(14, 68)	514	-34.5
(3, 71)	515	-49.5
(13, 45)	516	-0.3460423375013306
(3, 72)	517	18.736556243151426
