experiment_id,method_group,map_id,map_key,variant,base_variant_id,base_variant_rank,base_variant_trial,backup_condition,baseline_variant,score_mean,score_delta_vs_multi_step_no_switch,terminal_hp_delta_mean,terminal_hp_delta_delta_vs_multi_step_no_switch,win_rate,win_rate_delta_vs_multi_step_no_switch,loss_count,loss_delta_vs_multi_step_no_switch,path_diverged_rate,path_diverged_out_of_beam_ratio,path_diverged_has_backup_ratio,switch_rate_per_divergence,switch_frames_per_100,candidate_mean_planning_score_gain,candidate_mean_future_reward_gain,decision_elapsed_ms_mean,beam_plan_call_count,beam_plan_calls_per_100_frames,beam_plan_ms_mean,beam_plan_ms_total,beam_plan_ms_per_frame,beam_plan_ms_per_frame_delta_vs_multi_step_no_switch
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank03_trial0031_ms_fz020,rank03_trial0031,3,31,fixed_pool_multi_step_switch_fuzzy020,rank03_trial0031_ms_ns,52.44,-0.7199999999999989,52.44,-0.7199999999999989,1.0,0.0,0,0.0,0.19052987598647125,0.6331360946745562,0.26627218934911245,0.26627218934911245,5.0732807215332585,-0.0033412557492117382,2.4637295910710937,0.2680732638887795,736,82.97632468996618,0.8053653532608819,592.748900000009,0.6682625704622425,0.004390430031827042
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank03_trial0031_ms_fz050,rank03_trial0031,3,31,fixed_pool_multi_step_switch_fuzzy050,rank03_trial0031_ms_ns,54.84,1.6800000000000068,54.84,1.6800000000000068,1.0,0.0,0,0.0,0.19887640449438201,0.6045197740112994,0.2542372881355932,0.24858757062146894,4.943820224719101,-0.0027006568895786213,2.0267176845459374,0.24843521594689524,747,83.93258426966293,0.7442206157965895,555.9328000000523,0.6246435955056768,-0.039228544924738595
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank04_trial0005_ms_ns,rank04_trial0005,4,5,fixed_pool_multi_step_no_switch,rank04_trial0005_ms_ns,50.58,0.0,50.58,0.0,1.0,0.0,0,0.0,0.3941997851772288,0.7629427792915532,0.19618528610354224,0.0,0.0,-0.006071582267481847,2.565031298129813,0.24430677966106562,842,90.44038668098818,0.5310174584322371,447.11669999994365,0.48025424274967093,0.0
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank04_trial0005_ms_ex,rank04_trial0005,4,5,fixed_pool_multi_step_switch_exact,rank04_trial0005_ms_ns,51.3,0.7199999999999989,51.3,0.7199999999999989,0.98,-0.020000000000000018,1,1.0,0.3745819397993311,0.7589285714285714,0.1875,0.18154761904761904,6.800445930880714,-0.012715342527904565,2.3443695061728396,0.25089484978543997,755,84.16945373467112,0.8437104635761271,637.001399999976,0.7101464882942876,0.22989224554461668
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank04_trial0005_ms_fz020,rank04_trial0005,4,5,fixed_pool_multi_step_switch_fuzzy020,rank04_trial0005_ms_ns,49.68,-0.8999999999999986,49.68,-0.8999999999999986,0.98,-0.020000000000000018,1,1.0,0.3707742639040349,0.7647058823529411,0.18235294117647058,0.18529411764705883,6.870229007633588,-0.014183132173085278,2.9510975289169297,0.20501440677964816,764,83.31515812431843,0.7720909685864084,589.877500000016,0.6432688113413478,0.1630145685916769
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank04_trial0005_ms_fz050,rank04_trial0005,4,5,fixed_pool_multi_step_switch_fuzzy050,rank04_trial0005_ms_ns,45.48,-5.100000000000001,45.48,-5.100000000000001,0.98,-0.020000000000000018,1,1.0,0.34501061571125263,0.7446153846153846,0.19076923076923077,0.18769230769230769,6.475583864118896,-0.010683967772305713,2.882295257675439,0.22964618644076726,793,84.18259023354565,0.49085498108451653,389.2480000000216,0.41321443736732655,-0.06703980538234439
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank05_trial0018_ms_ns,rank05_trial0018,5,18,fixed_pool_multi_step_no_switch,rank05_trial0018_ms_ns,6.72,0.0,6.72,0.0,0.62,0.0,19,0.0,0.3857280617164899,0.445,0.3475,0.0,0.0,-0.03478430572370907,-0.6718137401433695,0.21906151079137443,900,86.78881388621022,3.9088545555555636,3517.969100000007,3.3924485053037676,0.0
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank05_trial0018_ms_ex,rank05_trial0018,5,18,fixed_pool_multi_step_switch_exact,rank05_trial0018_ms_ns,16.08,9.36,16.08,9.36,0.84,0.21999999999999997,8,-11.0,0.3687315634218289,0.5546666666666666,0.24533333333333332,0.24266666666666667,8.947885939036382,-0.016465775876909436,-1.2690194120779303,0.2277472924186899,795,78.17109144542773,4.065079245283075,3231.7380000000444,3.1777168141593357,-0.2147316911444319
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank05_trial0018_ms_fz020,rank05_trial0018,5,18,fixed_pool_multi_step_switch_fuzzy020,rank05_trial0018_ms_ns,10.14,3.420000000000001,10.14,3.420000000000001,0.68,0.06000000000000005,16,-3.0,0.3508102955195424,0.5652173913043478,0.24456521739130435,0.24456521739130435,8.579599618684462,-0.027094252187349923,-1.0630774736019997,0.263833469387698,789,75.21448999046711,3.811285678073499,3007.1043999999906,2.8666390848426984,-0.5258094204610693
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank05_trial0018_ms_fz050,rank05_trial0018,5,18,fixed_pool_multi_step_switch_fuzzy050,rank05_trial0018_ms_ns,-1.74,-8.459999999999999,-1.74,-8.459999999999999,0.52,-0.09999999999999998,24,5.0,0.32943469785575047,0.5,0.28106508875739644,0.2781065088757396,9.161793372319687,-0.03440473021626339,-0.5500572365580689,0.26843985507245766,783,76.3157894736842,3.833198339718988,3001.3942999999676,2.9253355750487016,-0.46711293025506606
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank06_trial0059_ms_ns,rank06_trial0059,6,59,fixed_pool_multi_step_no_switch,rank06_trial0059_ms_ns,48.54,0.0,48.54,0.0,1.0,0.0,0,0.0,0.3344407530454042,0.6357615894039735,0.17218543046357615,0.0,0.0,-0.00392621088726222,1.3997859273670559,0.25735042979932937,826,91.47286821705427,0.5956433414043814,492.00140000001903,0.5448520487264884,0.0
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank06_trial0059_ms_ex,rank06_trial0059,6,59,fixed_pool_multi_step_switch_exact,rank06_trial0059_ms_ns,52.14,3.6000000000000014,52.14,3.6000000000000014,1.0,0.0,0,0.0,0.3194291986827662,0.6804123711340206,0.14432989690721648,0.140893470790378,4.500548847420417,-0.003405090627231347,1.4866348185868872,0.24506952662726494,792,86.93743139407245,0.8430726010101297,667.7135000000227,0.7329456641054036,0.18809361537891522
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank06_trial0059_ms_fz020,rank06_trial0059,6,59,fixed_pool_multi_step_switch_fuzzy020,rank06_trial0059_ms_ns,53.76,5.219999999999999,53.76,5.219999999999999,1.0,0.0,0,0.0,0.32486187845303865,0.6564625850340136,0.1326530612244898,0.1292517006802721,4.198895027624309,-0.0027925856802299342,1.3493129385964913,0.2550305194804964,762,84.1988950276243,0.571540551180993,435.51389999991665,0.48123082872918965,-0.06362121999729875
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank06_trial0059_ms_fz050,rank06_trial0059,6,59,fixed_pool_multi_step_switch_fuzzy050,rank06_trial0059_ms_ns,52.02,3.480000000000004,52.02,3.480000000000004,1.0,0.0,0,0.0,0.30359085963003263,0.6774193548387096,0.13261648745519714,0.16487455197132617,5.00544069640914,-0.004059229768358142,1.262484088010204,0.25487307692309213,780,84.87486398258977,0.8745975641025607,682.1860999999974,0.7423134929270918,0.1974614442006034
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank07_trial0010_ms_ns,rank07_trial0010,7,10,fixed_pool_multi_step_no_switch,rank07_trial0010_ms_ns,48.72,0.0,48.72,0.0,0.98,0.0,1,0.0,0.19719827586206898,0.5081967213114754,0.21311475409836064,0.0,0.0,-0.0019625850498648876,-1.3267405045550107,0.24845515151522657,860,92.67241379310344,1.5000225581395208,1290.0193999999879,1.3901071120689523,0.0
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank07_trial0010_ms_ex,rank07_trial0010,7,10,fixed_pool_multi_step_switch_exact,rank07_trial0010_ms_ns,52.86,4.140000000000001,52.86,4.140000000000001,1.0,0.020000000000000018,0,-1.0,0.13534675615212527,0.5206611570247934,0.2727272727272727,0.2727272727272727,3.6912751677852347,-0.0019531547550738107,-1.24207641271443,0.274451057401661,772,86.35346756152126,1.5843959844559254,1223.1536999999744,1.3681808724831928,-0.021926239585759566
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank07_trial0010_ms_fz020,rank07_trial0010,7,10,fixed_pool_multi_step_switch_fuzzy020,rank07_trial0010_ms_ns,50.4,1.6799999999999997,50.4,1.6799999999999997,1.0,0.020000000000000018,0,-1.0,0.15611353711790393,0.5454545454545454,0.21678321678321677,0.2097902097902098,3.2751091703056767,-0.002208201965620327,-1.3758477624784855,0.2580259475218398,800,87.33624454148472,1.7305731249999523,1384.4584999999618,1.5114175764191722,0.12131046435021986
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank07_trial0010_ms_fz050,rank07_trial0010,7,10,fixed_pool_multi_step_switch_fuzzy050,rank07_trial0010_ms_ns,53.34,4.6200000000000045,53.34,4.6200000000000045,1.0,0.020000000000000018,0,-1.0,0.13812154696132597,0.4,0.336,0.312,4.30939226519337,-0.0020326171673905186,-1.312510453049861,0.2554868338558609,753,83.20441988950276,1.6715314741036034,1258.6632000000134,1.3907880662983574,0.0006809542294050619
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank08_trial0036_ms_ns,rank08_trial0036,8,36,fixed_pool_multi_step_no_switch,rank08_trial0036_ms_ns,54.12,0.0,54.12,0.0,1.0,0.0,0,0.0,0.4101433296582139,0.5994623655913979,0.2903225806451613,0.0,0.0,-0.007662815695422149,1.1450106173669468,0.25728899082566115,830,91.51047409040794,1.044397951807179,866.8502999999586,0.9557335170892597,0.0
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank08_trial0036_ms_ex,rank08_trial0036,8,36,fixed_pool_multi_step_switch_exact,rank08_trial0036_ms_ns,52.32,-1.7999999999999972,52.32,-1.7999999999999972,1.0,0.0,0,0.0,0.3564245810055866,0.7366771159874608,0.13793103448275862,0.13479623824451412,4.804469273743017,-0.007430799686888262,0.9757979339805819,0.2585223270439391,756,84.46927374301676,1.4009662698412608,1059.1304999999932,1.1833860335195454,0.22765251643028572
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank08_trial0036_ms_fz020,rank08_trial0036,8,36,fixed_pool_multi_step_switch_fuzzy020,rank08_trial0036_ms_ns,47.4,-6.719999999999999,47.4,-6.719999999999999,1.0,0.0,0,0.0,0.3297529538131042,0.6156351791530945,0.16612377850162866,0.16612377850162866,5.477980665950591,-0.012796717545930232,0.9553869298245614,0.263296306818105,808,86.78839957035446,1.2876896039603982,1040.4532000000017,1.1175651987110653,0.1618316816218056
sce1_etg_run_0068,ETG-only,MarineMicro_MvsM_4,sce-1,rank08_trial0036_ms_fz050,rank08_trial0036,8,36,fixed_pool_multi_step_switch_fuzzy050,rank08_trial0036_ms_ns,49.2,-4.919999999999995,49.2,-4.919999999999995,1.0,0.0,0,0.0,0.316315205327414,0.6140350877192983,0.1824561403508772,0.20350877192982456,6.437291897891232,-0.010538573017016443,1.1520781508319915,0.25590492753626765,749,83.12985571587126,0.6691062750333475,501.1605999999773,0.5562270810210624,-0.39950643606819725
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank01_trial0053_ms_ns,rank01_trial0053,1,53,fixed_pool_multi_step_no_switch,rank01_trial0053_ms_ns,17.82,0.0,17.82,0.0,0.72,0.0,14,0.0,0.22363847045191193,0.5958549222797928,0.21243523316062177,0.0,0.0,-0.03145524060492795,2.193036259202191,0.2489768339768319,660,76.47740440324449,0.9796762121212161,646.5863000000027,0.7492309385863298,0.0
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank01_trial0053_ms_ex,rank01_trial0053,1,53,fixed_pool_multi_step_switch_exact,rank01_trial0053_ms_ns,21.6,3.780000000000001,21.6,3.780000000000001,0.8,0.08000000000000007,10,-4.0,0.23120089786756454,0.5825242718446602,0.1941747572815534,0.1941747572815534,4.489337822671156,-0.024531486059099893,2.0709812918944617,0.2768054901959344,660,74.07407407407408,0.9902206060605028,653.5455999999318,0.7334967452300021,-0.015734193356327753
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank01_trial0053_ms_fz020,rank01_trial0053,1,53,fixed_pool_multi_step_switch_fuzzy020,rank01_trial0053_ms_ns,27.12,9.3,27.12,9.3,0.92,0.20000000000000007,4,-10.0,0.23674911660777384,0.6517412935323383,0.11442786069651742,0.11442786069651742,2.7090694935217905,-0.014264267923062525,2.1101753571776154,0.25383618677032177,614,72.32037691401649,0.9310262214983703,571.6500999999994,0.6733216725559474,-0.0759092660303824
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank01_trial0053_ms_fz050,rank01_trial0053,1,53,fixed_pool_multi_step_switch_fuzzy050,rank01_trial0053_ms_ns,23.58,5.759999999999998,23.58,5.759999999999998,0.88,0.16000000000000003,6,-8.0,0.23674911660777384,0.5472636815920398,0.12935323383084577,0.13432835820895522,3.1802120141342756,-0.011408751077005518,2.2041428625807074,0.282457303370853,621,73.14487632508833,0.9854239935587416,611.9482999999785,0.7207871613662881,-0.028443777220041766
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank02_trial0047_ms_ns,rank02_trial0047,2,47,fixed_pool_multi_step_no_switch,rank02_trial0047_ms_ns,19.32,0.0,19.32,0.0,0.76,0.0,12,0.0,0.2858757062146893,0.5652173913043478,0.20553359683794467,0.0,0.0,-0.03204217976701495,-0.7006615533202128,0.22377434782602187,713,80.56497175141243,1.0890872370266667,776.5192000000134,0.8774228248587722,0.0
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank02_trial0047_ms_ex,rank02_trial0047,2,47,fixed_pool_multi_step_switch_exact,rank02_trial0047_ms_ns,18.42,-0.8999999999999986,18.42,-0.8999999999999986,0.78,0.020000000000000018,11,-1.0,0.2324805339265851,0.6555023923444976,0.16267942583732056,0.16267942583732056,3.781979977753059,-0.031157296296002716,-0.9460974651194916,0.23456392694047634,682,75.86206896551724,1.0903409090908924,743.6124999999887,0.8271551724137806,-0.05026765244499165
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank02_trial0047_ms_fz020,rank02_trial0047,2,47,fixed_pool_multi_step_switch_fuzzy020,rank02_trial0047_ms_ns,22.86,3.539999999999999,22.86,3.539999999999999,0.82,0.05999999999999994,9,-3.0,0.23717217787913342,0.6009615384615384,0.16826923076923078,0.16826923076923078,3.990877993158495,-0.02612401235160321,-1.070647466975829,0.2658704035872806,667,76.05473204104904,1.168082008995455,779.1106999999683,0.8883816419611954,0.01095881710242319
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank02_trial0047_ms_fz050,rank02_trial0047,2,47,fixed_pool_multi_step_switch_fuzzy050,rank02_trial0047_ms_ns,23.04,3.719999999999999,23.04,3.719999999999999,0.8,0.040000000000000036,10,-2.0,0.17857142857142858,0.632258064516129,0.1870967741935484,0.2,3.5714285714285716,-0.03259460557808825,-0.7227864053840063,0.2610859728507294,628,72.35023041474655,1.048637738853548,658.544500000028,0.75869182027653,-0.11873100458224217
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_ns,rank03_trial0011,3,11,fixed_pool_multi_step_no_switch,rank03_trial0011_ms_ns,23.88,0.0,23.88,0.0,0.8,0.0,10,0.0,0.2986857825567503,0.42,0.248,0.0,0.0,-0.010699808872598061,-1.301302484059511,0.25762384615393497,626,74.79091995221027,1.3206230031950164,826.7100000000802,0.98770609319006,0.0
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_ex,rank03_trial0011,3,11,fixed_pool_multi_step_switch_exact,rank03_trial0011_ms_ns,22.14,-1.7399999999999984,22.14,-1.7399999999999984,0.82,0.019999999999999907,9,-1.0,0.26225769669327254,0.5391304347826087,0.1565217391304348,0.1565217391304348,4.104903078677309,-0.012713169709902059,-0.9102048483455881,0.24402835820902524,652,74.34435575826681,1.3568774539877264,884.6840999999977,1.0087618015963487,0.021055708406288676
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz020,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy020,rank03_trial0011_ms_ns,23.52,-0.35999999999999943,23.52,-0.35999999999999943,0.76,-0.040000000000000036,12,2.0,0.23148148148148148,0.46,0.165,0.16,3.7037037037037037,-0.021098833411624777,-0.6776101831229894,0.2756266435985583,644,74.53703703703704,1.2568684782609063,809.4233000000237,0.9368325231481756,-0.05087357004188442
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank03_trial0011_ms_fz050,rank03_trial0011,3,11,fixed_pool_multi_step_switch_fuzzy050,rank03_trial0011_ms_ns,28.14,4.260000000000002,28.14,4.260000000000002,0.88,0.07999999999999996,6,-4.0,0.2429245283018868,0.4854368932038835,0.19902912621359223,0.20388349514563106,4.952830188679245,-0.010880936447855667,-1.1732879096667583,0.27142274368244346,584,68.86792452830188,1.2015397260274128,701.6992000000091,0.827475471698124,-0.160230621491936
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank04_trial0000_ms_ns,rank04_trial0000,4,0,fixed_pool_multi_step_no_switch,rank04_trial0000_ms_ns,26.46,0.0,26.46,0.0,0.86,0.0,7,0.0,0.23897911832946636,0.6067961165048543,0.2669902912621359,0.0,0.0,-0.013468547163347706,2.519473866552609,0.2683069105690944,646,74.94199535962878,0.5169506191950286,333.9500999999885,0.3874131090487105,0.0
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank04_trial0000_ms_ex,rank04_trial0000,4,0,fixed_pool_multi_step_switch_exact,rank04_trial0000_ms_ns,17.76,-8.7,17.76,-8.7,0.82,-0.040000000000000036,9,2.0,0.22805017103762829,0.67,0.225,0.225,5.131128848346636,-0.014631183608460179,2.5431472502805836,0.21868219696991548,691,78.79133409350057,0.45269609261932053,312.8129999999505,0.3566852907639116,-0.030727818284798925
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank04_trial0000_ms_fz020,rank04_trial0000,4,0,fixed_pool_multi_step_switch_fuzzy020,rank04_trial0000_ms_ns,20.1,-6.359999999999999,20.1,-6.359999999999999,0.82,-0.040000000000000036,9,2.0,0.20454545454545456,0.7055555555555556,0.17777777777777778,0.17777777777777778,3.6363636363636362,-0.01055172778176454,2.3198431650530194,0.21529173553723113,683,77.61363636363636,0.44507950219619,303.9892999999978,0.34544238636363384,-0.04197072268507668
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank04_trial0000_ms_fz050,rank04_trial0000,4,0,fixed_pool_multi_step_switch_fuzzy050,rank04_trial0000_ms_ns,23.28,-3.1799999999999997,23.28,-3.1799999999999997,0.82,-0.040000000000000036,9,2.0,0.1910902696365768,0.6380368098159509,0.22085889570552147,0.22699386503067484,4.337631887456038,-0.01254454975942832,2.561485781754909,0.2615996047429671,633,74.20867526377491,0.4920526066350693,311.46929999999884,0.36514572098475834,-0.022267388063952176
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank05_trial0039_ms_ns,rank05_trial0039,5,39,fixed_pool_multi_step_no_switch,rank05_trial0039_ms_ns,21.0,0.0,21.0,0.0,0.8,0.0,10,0.0,0.23522595596755505,0.4236453201970443,0.3054187192118227,0.0,0.0,-0.013977920885905232,2.5577844447017055,0.2279908045977677,690,79.95365005793742,1.819433623188394,1255.4091999999919,1.4547035921205005,0.0
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank05_trial0039_ms_ex,rank05_trial0039,5,39,fixed_pool_multi_step_switch_exact,rank05_trial0039_ms_ns,22.86,1.8599999999999994,22.86,1.8599999999999994,0.9,0.09999999999999998,5,-5.0,0.20809248554913296,0.4,0.3111111111111111,0.3111111111111111,6.473988439306359,-0.01142039809555911,1.8747178560250388,0.26899243027884157,620,71.67630057803468,1.7755912903226232,1100.8666000000264,1.2726781502890478,-0.18202544183145264
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank05_trial0039_ms_fz020,rank05_trial0039,5,39,fixed_pool_multi_step_switch_fuzzy020,rank05_trial0039_ms_ns,24.9,3.8999999999999986,24.9,3.8999999999999986,0.78,-0.020000000000000018,11,1.0,0.1609870740305523,0.44525547445255476,0.2773722627737226,0.2773722627737226,4.465334900117509,-0.015404202030592734,2.371986607142857,0.2524065306122045,596,70.0352526439483,1.9181872483221822,1143.2396000000206,1.34340728554644,-0.11129630657406042
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank05_trial0039_ms_fz050,rank05_trial0039,5,39,fixed_pool_multi_step_switch_fuzzy050,rank05_trial0039_ms_ns,20.1,-0.8999999999999986,20.1,-0.8999999999999986,0.72,-0.08000000000000007,14,4.0,0.156794425087108,0.43703703703703706,0.2814814814814815,0.2814814814814815,4.413472706155633,-0.024726004840711854,2.195399476831091,0.26089565217398064,613,71.19628339140534,1.9112378466559046,1171.5888000000696,1.360730313588931,-0.09397327853156945
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank06_trial0028_ms_ns,rank06_trial0028,6,28,fixed_pool_multi_step_no_switch,rank06_trial0028_ms_ns,21.12,0.0,21.12,0.0,0.8,0.0,10,0.0,0.29898074745186864,0.7121212121212122,0.1553030303030303,0.0,0.0,-0.016758721680252938,-1.4235343811394892,0.21279377431895755,706,79.95469988674972,0.4421495750709586,312.15760000009675,0.35351936579852405,0.0
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank06_trial0028_ms_ex,rank06_trial0028,6,28,fixed_pool_multi_step_switch_exact,rank06_trial0028_ms_ns,25.02,3.8999999999999986,25.02,3.8999999999999986,0.84,0.039999999999999925,8,-2.0,0.2801875732708089,0.7405857740585774,0.10460251046025104,0.100418410041841,2.8135990621336457,-0.016505643920055324,-1.1364006357388319,0.2673542016807685,629,73.73974208675264,0.5248775834658602,330.14800000002606,0.3870433763189051,0.033524010520381065
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank06_trial0028_ms_fz020,rank06_trial0028,6,28,fixed_pool_multi_step_switch_fuzzy020,rank06_trial0028_ms_ns,19.74,-1.3800000000000026,19.74,-1.3800000000000026,0.76,-0.040000000000000036,12,2.0,0.31179138321995464,0.7490909090909091,0.08363636363636363,0.08363636363636363,2.6077097505668934,-0.016783714272451736,-1.0150910280668561,0.24946753246764822,672,76.19047619047619,0.4992044642858179,335.4654000000696,0.3803462585034803,0.02682689270495625
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank06_trial0028_ms_fz050,rank06_trial0028,6,28,fixed_pool_multi_step_switch_fuzzy050,rank06_trial0028_ms_ns,23.7,2.5799999999999983,23.7,2.5799999999999983,0.78,-0.020000000000000018,11,1.0,0.2751677852348993,0.6422764227642277,0.2032520325203252,0.1910569105691057,5.257270693512305,-0.020676281557730613,-1.1779193950177937,0.26873870967742747,675,75.50335570469798,0.5052493333332714,341.0432999999582,0.38148020134223515,0.027960835543711093
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank07_trial0035_ms_ns,rank07_trial0035,7,35,fixed_pool_multi_step_no_switch,rank07_trial0035_ms_ns,28.32,0.0,28.32,0.0,0.84,0.0,8,0.0,0.25239234449760767,0.5450236966824644,0.1848341232227488,0.0,0.0,-0.015229803732167292,2.181221856020007,0.278408888888985,637,76.19617224880383,0.8340343799057992,531.2798999999941,0.6355022727272657,0.0
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank07_trial0035_ms_ex,rank07_trial0035,7,35,fixed_pool_multi_step_switch_exact,rank07_trial0035_ms_ns,21.0,-7.32,21.0,-7.32,0.74,-0.09999999999999998,13,5.0,0.22235023041474655,0.5647668393782384,0.19170984455958548,0.19170984455958548,4.2626728110599075,-0.023990810135918833,2.3501580182594024,0.2563276450511993,660,76.036866359447,0.7425589393940146,490.08890000004965,0.564618548387154,-0.0708837243401117
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank07_trial0035_ms_fz020,rank07_trial0035,7,35,fixed_pool_multi_step_switch_fuzzy020,rank07_trial0035_ms_ns,22.44,-5.879999999999999,22.44,-5.879999999999999,0.86,0.020000000000000018,7,-1.0,0.21956769055745165,0.5647668393782384,0.17616580310880828,0.17616580310880828,3.868031854379977,-0.018816443839960482,2.4143552991933968,0.5354152482269883,686,78.04323094425483,0.815741399416937,559.5986000000188,0.6366309442548564,0.0011286715275907744
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank07_trial0035_ms_fz050,rank07_trial0035,7,35,fixed_pool_multi_step_switch_fuzzy050,rank07_trial0035_ms_ns,27.6,-0.7199999999999989,27.6,-0.7199999999999989,0.88,0.040000000000000036,6,-2.0,0.22668240850059032,0.6041666666666666,0.13020833333333334,0.13020833333333334,2.9515938606847696,-0.013566615303325726,2.5814909369481667,0.24495381679374656,639,75.44273907910272,0.7946012519561207,507.7501999999612,0.5994689492325398,-0.03603332349472588
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank08_trial0033_ms_ns,rank08_trial0033,8,33,fixed_pool_multi_step_no_switch,rank08_trial0033_ms_ns,24.0,0.0,24.0,0.0,0.78,0.0,11,0.0,0.27842227378190254,0.6,0.15833333333333333,0.0,0.0,-0.023002288489784244,2.773642373233583,0.2701937007873253,649,75.29002320185614,0.8682739599384001,563.5098000000216,0.6537236658932966,0.0
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank08_trial0033_ms_ex,rank08_trial0033,8,33,fixed_pool_multi_step_switch_exact,rank08_trial0033_ms_ns,20.58,-3.4200000000000017,20.58,-3.4200000000000017,0.78,0.0,11,0.0,0.28199320498301245,0.6987951807228916,0.12449799196787148,0.12449799196787148,3.5107587768969424,-0.02194629089324612,2.375368383305571,0.25298069498059755,669,75.76443941109852,0.8608847533631551,575.9318999999507,0.6522445073612125,-0.001479158532084024
sce1m_etg_run_0071,ETG-only,MarineMicro_MvsM_4_mirror,sce-1m,rank08_trial0033_ms_fz020,rank08_trial0033,8,33,fixed_pool_multi_step_switch_fuzzy020,rank08_trial0033_ms_ns,16.62,-7.379999999999999,16.62,-7.379999999999999,0.62,-0.16000000000000003,19,8.0,0.24888888888888888,0.6517857142857143,0.15178571428571427,0.15178571428571427,3.7777777777777777,-0.0334089420545471,2.371793589420655,0.28938663967614753,671,74.55555555555556,0.9670625931445924,648.8990000000215,0.7209988888889127,0.06727522299561617
