experiment_id,method_group,map_id,map_key,variant,base_variant_id,base_variant_rank,base_variant_trial,backup_condition,returncode,output_dir,episodes,frames,score_mean,score_std,terminal_hp_delta_mean,terminal_hp_delta_std,win_rate,loss_count,kg_plan_frames,kg_follow_frames,diverge_action_frames,backup_switch_exact_frames,backup_switch_fuzzy_frames,candidate_frames,candidate_total,candidate_frames_per_100,candidate_mean_planning_score_gain,candidate_mean_future_reward_gain,decision_elapsed_ms_mean,decision_elapsed_ms_std,beam_plan_call_count,beam_plan_calls_per_100_frames,beam_plan_ms_mean,beam_plan_ms_std,beam_plan_ms_total,beam_plan_ms_per_frame,beam_result_count_mean,beam_path_count_mean,no_switch_shadow_ms_mean,no_switch_shadow_ms_total,path_diverged_frames,path_diverged_rate,path_diverged_in_beam_frames,path_diverged_out_of_beam_frames,path_diverged_out_of_beam_ratio,path_diverged_has_backup_frames,path_diverged_has_backup_ratio,switch_frames,switch_rate_per_divergence,switch_frames_per_100,fuzzy_switch_distance_mean,no_switch_shadow_actions,no_switch_shadow_errors,source_counts_json,path_event_counts_json,switch_counts_json,nid_status_counts_json,summary_status
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank03_trial0198_ms_ns,rank03_trial0198,3,198,fixed_pool_multi_step_no_switch,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank03_trial0198\ms_ns,50,627,71.64,7.8239819706816185,71.64,7.8239819706816185,1.0,0,167,62,255,0,0,486,6237,77.51196172248804,-0.0009297740006081289,-1.3352849072737958,0.23828854961851056,0.05927190622792623,617,98.40510366826156,3.8810717990274815,2.903830676146588,2394.621299999956,3.819172727272657,18.625607779578605,15.252836304700162,,0.0,357,0.569377990430622,95,262,0.7338935574229691,37,0.10364145658263306,0,0.0,0.0,,0,0,"{""diverge"": 255, ""fallback"": 2, ""kg_follow"": 62, ""kg_plan"": 167, ""kg_relaxed"": 131, ""ood"": 10}","{""diverged_replan_required"": 357, ""follow_expected"": 54}",{},"{""bktree_rejected"": 10, ""exact"": 617}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank03_trial0198_ms_ex,rank03_trial0198,3,198,fixed_pool_multi_step_switch_exact,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank03_trial0198\ms_ex,50,635,70.02,12.14620122020184,70.02,12.14620122020184,1.0,0,194,36,191,20,0,445,5740,70.07874015748031,-0.0013294710787109586,-1.428234788037166,0.275532142857529,0.14668898922353618,593,93.38582677165354,3.3880768971331845,2.9121789823763446,2009.1295999999784,3.16398362204721,16.795952782462056,13.892074198988196,4.269350000000038,85.38700000000077,325,0.5118110236220472,95,230,0.7076923076923077,20,0.06153846153846154,20,0.06153846153846154,3.1496062992125986,,20,0,"{""backup_switch_exact"": 20, ""diverge"": 191, ""fallback"": 4, ""kg_follow"": 36, ""kg_plan"": 194, ""kg_relaxed"": 168, ""ood"": 22}","{""backup_switch_exact"": 20, ""diverged_replan_required"": 305, ""follow_expected"": 18}","{""backup_switch_exact"": 20}","{""bktree_rejected"": 22, ""exact"": 613}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank03_trial0198_ms_fz020,rank03_trial0198,3,198,fixed_pool_multi_step_switch_fuzzy020,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank03_trial0198\ms_fz020,50,627,67.68,15.619767695364192,67.68,15.619767695364192,0.98,1,203,35,201,27,0,467,5643,74.48165869218501,-0.0010877171360886577,-1.5795082402977145,0.29391911764705747,0.28888226398744843,576,91.86602870813397,3.6536111111110534,2.9475569818171445,2104.479999999967,3.356427432216853,17.885416666666668,14.822916666666666,4.001281481481411,108.0345999999981,325,0.518341307814992,129,196,0.6030769230769231,27,0.08307692307692308,27,0.08307692307692308,4.30622009569378,,27,0,"{""backup_switch_exact"": 27, ""diverge"": 201, ""fallback"": 1, ""kg_follow"": 35, ""kg_plan"": 203, ""kg_relaxed"": 136, ""ood"": 24}","{""backup_switch_exact"": 27, ""diverged_replan_required"": 298, ""follow_expected"": 18}","{""backup_switch_exact"": 27}","{""bktree_rejected"": 24, ""exact"": 603}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank03_trial0198_ms_fz050,rank03_trial0198,3,198,fixed_pool_multi_step_switch_fuzzy050,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank03_trial0198\ms_fz050,50,634,71.52,6.8667789436696225,71.52,6.8667789436696225,1.0,0,192,84,176,22,4,484,6120,76.34069400630915,-0.000991752587208427,-1.4300058088235286,0.28172686567158456,0.1735599825521202,592,93.37539432176656,3.9839520270270032,3.258277590275587,2358.499599999986,3.7200309148264763,18.17060810810811,15.02027027027027,4.030365384615414,104.78950000000076,308,0.48580441640378547,83,225,0.7305194805194806,23,0.07467532467532467,26,0.08441558441558442,4.100946372239748,0.20765279724109623,26,0,"{""backup_switch_exact"": 22, ""backup_switch_fuzzy"": 4, ""diverge"": 176, ""fallback"": 6, ""kg_follow"": 84, ""kg_plan"": 192, ""kg_relaxed"": 134, ""ood"": 16}","{""backup_switch_exact"": 23, ""backup_switch_fuzzy"": 4, ""diverged_replan_required"": 281, ""follow_expected"": 68}","{""backup_switch_exact"": 22, ""backup_switch_fuzzy"": 4}","{""bktree_rejected"": 16, ""exact"": 618}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank04_trial0081_ms_ns,rank04_trial0081,4,81,fixed_pool_multi_step_no_switch,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank04_trial0081\ms_ns,50,634,71.7,9.296147984350226,71.7,9.296147984350226,1.0,0,234,27,183,0,0,446,5893,70.34700315457414,-0.0009815544884904787,-1.4941829735844787,0.2381354285715734,0.0559833657735627,621,97.94952681388013,4.226792914653799,4.218311007655068,2624.8384000000087,4.140123659306007,24.088566827697264,18.40740740740741,,0.0,287,0.4526813880126183,87,200,0.6968641114982579,35,0.12195121951219512,0,0.0,0.0,,0,0,"{""diverge"": 183, ""fallback"": 2, ""kg_follow"": 27, ""kg_plan"": 234, ""kg_relaxed"": 175, ""ood"": 13}","{""diverged_replan_required"": 287, ""follow_expected"": 21}",{},"{""bktree_rejected"": 13, ""exact"": 621}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank04_trial0081_ms_ex,rank04_trial0081,4,81,fixed_pool_multi_step_switch_exact,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank04_trial0081\ms_ex,50,624,71.4,14.858516420022614,71.4,14.858516420022614,1.0,0,241,37,94,31,0,403,5092,64.58333333333333,-0.0014622237904290182,-1.5194172214584973,0.25662871794886966,0.16371177462347206,567,90.86538461538461,4.270422222222184,4.672823762865182,2421.3293999999782,3.880335576923042,22.405643738977073,16.92063492063492,4.350635483871064,134.86970000000298,200,0.32051282051282054,73,127,0.635,31,0.155,31,0.155,4.967948717948718,,31,0,"{""backup_switch_exact"": 31, ""diverge"": 94, ""kg_follow"": 37, ""kg_plan"": 241, ""kg_relaxed"": 195, ""ood"": 26}","{""backup_switch_exact"": 31, ""diverged_replan_required"": 169, ""follow_expected"": 31}","{""backup_switch_exact"": 31}","{""bktree_rejected"": 26, ""exact"": 598}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank04_trial0081_ms_fz020,rank04_trial0081,4,81,fixed_pool_multi_step_switch_fuzzy020,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank04_trial0081\ms_fz020,50,634,72.78,8.631432827350348,72.78,8.631432827350348,1.0,0,237,30,136,34,1,442,5853,69.71608832807571,-0.0009844897396885926,-1.3801485745201887,0.27398971428543256,0.231287665854217,582,91.7981072555205,4.231336426116871,4.375567656538904,2462.637800000019,3.884286750788674,23.697594501718214,18.152920962199314,4.4470457142861415,155.64660000001496,259,0.4085173501577287,71,188,0.7258687258687259,36,0.138996138996139,35,0.13513513513513514,5.520504731861199,0.15993856214843422,35,0,"{""backup_switch_exact"": 34, ""backup_switch_fuzzy"": 1, ""diverge"": 136, ""fallback"": 4, ""kg_follow"": 30, ""kg_plan"": 237, ""kg_relaxed"": 175, ""ood"": 17}","{""backup_switch_exact"": 36, ""backup_switch_fuzzy"": 1, ""diverged_replan_required"": 222, ""follow_expected"": 23}","{""backup_switch_exact"": 34, ""backup_switch_fuzzy"": 1}","{""bktree_rejected"": 17, ""exact"": 617}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank04_trial0081_ms_fz050,rank04_trial0081,4,81,fixed_pool_multi_step_switch_fuzzy050,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank04_trial0081\ms_fz050,50,630,72.06,9.856956519977892,72.06,9.856956519977892,1.0,0,246,38,134,24,2,445,5951,70.63492063492063,-0.001082843937608086,-1.6315222732874024,0.2713467455623072,0.1996618251168395,588,93.33333333333333,4.167012755102045,4.309047826519732,2450.2035000000024,3.8892119047619085,23.6343537414966,17.977891156462587,3.9535076923072983,102.79119999998976,241,0.3825396825396825,51,190,0.7883817427385892,25,0.1037344398340249,26,0.1078838174273859,4.126984126984127,0.2684286172130178,26,0,"{""backup_switch_exact"": 24, ""backup_switch_fuzzy"": 2, ""diverge"": 134, ""fallback"": 1, ""kg_follow"": 38, ""kg_plan"": 246, ""kg_relaxed"": 169, ""ood"": 16}","{""backup_switch_exact"": 25, ""backup_switch_fuzzy"": 2, ""diverged_replan_required"": 214, ""follow_expected"": 32}","{""backup_switch_exact"": 24, ""backup_switch_fuzzy"": 2}","{""bktree_rejected"": 16, ""exact"": 614}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank05_trial0051_ms_ns,rank05_trial0051,5,51,fixed_pool_multi_step_no_switch,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank05_trial0051\ms_ns,50,638,71.22,9.247812758502766,71.22,9.247812758502766,1.0,0,220,36,190,0,0,450,4675,70.53291536050156,-0.0007798159592265856,-1.0350688663101608,0.24935802469142032,0.05959328897164579,612,95.92476489028213,1.710092483660174,1.2661296684095356,1046.5766000000265,1.6404021943574083,12.485294117647058,10.387254901960784,,0.0,286,0.4482758620689655,70,216,0.7552447552447552,32,0.11188811188811189,0,0.0,0.0,,0,0,"{""diverge"": 190, ""fallback"": 4, ""kg_follow"": 36, ""kg_plan"": 220, ""kg_relaxed"": 162, ""ood"": 26}","{""diverged_replan_required"": 286, ""follow_expected"": 32}",{},"{""bktree_rejected"": 26, ""exact"": 612}",completed
sce2_etg_run_0069,ETG-only,MarineMicro_MvsM_4_dist,sce-2,rank05_trial0051_ms_ex,rank05_trial0051,5,51,fixed_pool_multi_step_switch_exact,0,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\ETG-only\sce2_etg_run_0069\final_eval\fixed_pool_switch_pair_fpsw_0625_093920\rank05_trial0051\ms_ex,50,646,64.44,21.6013605013713,64.44,21.6013605013713,0.96,2,221,23,114,23,0,386,3948,59.752321981424146,-0.005506888399155519,-1.3187790400202646,0.27689915254230074,0.1812317481913616,599,92.72445820433437,1.3556188647747667,1.173678755508407,812.0157000000852,1.2569902476781505,10.589315525876462,8.831385642737896,2.0943217391302382,48.16939999999548,202,0.3126934984520124,60,142,0.7029702970297029,24,0.1188118811881188,23,0.11386138613861387,3.5603715170278636,,23,0,"{""backup_switch_exact"": 23, ""diverge"": 114, ""fallback"": 5, ""kg_follow"": 23, ""kg_plan"": 221, ""kg_relaxed"": 236, ""ood"": 24}","{""backup_switch_exact"": 24, ""diverged_replan_required"": 178, ""follow_expected"": 21}","{""backup_switch_exact"": 23}","{""bktree_rejected"": 24, ""exact"": 622}",completed
